WKT,zuordnung_,
"LINESTRING (16.354612107534209 48.192957907870046,16.354938307534933 48.192870307869839)",Pilgrambrücke
"LINESTRING (16.354628307534167 48.199948807884454,16.355217107535477 48.199455007883365)",Mariahilfer Straße
"LINESTRING (16.354632007534143 48.202398107889493,16.35516800753534 48.201512507887585)",Stiftgasse
"LINESTRING (16.354632007534143 48.202398107889493,16.357165407539757 48.202929407890231)",Siebensterngasse
"LINESTRING (16.354640207533873 48.224924507935839,16.355307007535345 48.225802407937543)",Nußdorfer Straße
"LINESTRING (16.355151207535386 48.195604607875445,16.354646807534273 48.194917807874106,16.354809007534648 48.19278740786968)",Rechte Wienzeile
"LINESTRING (16.354647307533803 48.231912907950196,16.35536020753538 48.232348107951019)",Heiligenstädter Straße
"LINESTRING (16.354668007534386 48.189657207863256,16.355347507535885 48.189871107863596)",Bräuhausgasse
"LINESTRING (16.354678107534163 48.209228407903531,16.354955507534786 48.208696307902414)",Auerspergstraße
"LINESTRING (16.355092407535082 48.209237407903501,16.354678107534163 48.209228407903531)",Josefstädter Straße
"LINESTRING (16.354870507534002 48.253807907995196,16.354727207533671 48.254430107996484,16.355160507534627 48.255241107998074,16.358342707541652 48.257524208002344)",Armbrustergasse
"LINESTRING (16.354715807533996 48.229114607944446,16.355386207535485 48.229137107944389)",Vereinsstiege
"LINESTRING (16.356463107538417 48.18426900785191,16.354748607534592 48.185909707855544)",Stöbergasse
"LINESTRING (16.354938307534933 48.192870307869839,16.354780507534567 48.194768507873754,16.355023207535105 48.195137407874491)",Rechte Wienzeile
"LINESTRING (16.35578270753691 48.183947807851339,16.354812507534749 48.184870207853386)",Reinprechtsdorfer Straße
"LINESTRING (16.355516507536315 48.185167707853893,16.354812507534749 48.184870207853386)",Högelmüllergasse
"LINESTRING (16.355564407535461 48.259574208006953,16.354828007533829 48.259543508006985)",Frimmelgasse
"LINESTRING (16.354914007534745 48.204406007893581,16.354910407534724 48.205432507895701)",Gardegasse
"LINESTRING (16.354864607534275 48.233076207952571,16.35484590753423 48.233009607952447)",Döblinger Gürtel
"LINESTRING (16.355671107536772 48.174779707832471,16.354856007534966 48.175109207833287)",Inzersdorfer Straße
"LINESTRING (16.355347507535885 48.189871107863596,16.354858807534789 48.190603607865164)",Ramperstorffergasse
"LINESTRING (16.354858807534789 48.190603607865164,16.355448107536091 48.190897707865695,16.356407007538206 48.192076207867991)",Schönbrunner Straße
"LINESTRING (16.355292407535188 48.23579000795808,16.354860007534246 48.234390707955257)",Döblinger Gürtel
"LINESTRING (16.356648807538186 48.236154307958643,16.355902607536542 48.235865407958173,16.355517307535685 48.235525207957515,16.354860007534246 48.234390707955257)",Döblinger Gürtel
"LINESTRING (16.355455307535582 48.232814807951932,16.354864607534275 48.233076207952571)",Glatzgasse
"LINESTRING (16.356631507538165 48.235112907956513,16.356335907537503 48.235161707956671,16.355614007535909 48.234732907955866,16.354864607534275 48.233076207952571)",Döblinger Gürtel
"LINESTRING (16.355092307534534 48.251045907989479,16.355235507534843 48.251654507990708,16.354870507534002 48.253807907995196)",Hohe Warte
"LINESTRING (16.364591907555567 48.254563507995414,16.362265307550405 48.25423390799503,16.354870507534002 48.253807907995196)",Grinzinger Straße
"LINESTRING (16.354910707534724 48.205061207894936,16.355433307535886 48.205120907894965)",Zitterhofergasse
"LINESTRING (16.35493640753479 48.204151107893054,16.354914007534745 48.204406007893581)",Gardegasse
"LINESTRING (16.360481607547207 48.195356807874184,16.358308607542391 48.195010907873794,16.354916907534886 48.193595707871332)",Grüngasse
"LINESTRING (16.35492590753416 48.251053407989517,16.354952607534223 48.251092407989589)",Haubenbiglstraße
"LINESTRING (16.354938307534933 48.192870307869839,16.356407007538206 48.192076207867991)",Pilgramgasse
"LINESTRING (16.354981007535699 48.13080610774194,16.354973211412389 48.130728607363444)",Laxenburger Straße
"LINESTRING (16.354948407534163 48.25493680799751,16.358595607542252 48.255010107997137)",Probusgasse
"LINESTRING (16.355967907536826 48.225032307935862,16.354952007534575 48.225290907936539)",Alserbachstraße
"LINESTRING (16.355092407535082 48.209237407903501,16.354971807534824 48.20856250790213)",Auerspergstraße
"LINESTRING (16.35495640753447 48.233364307953153,16.35601990753683 48.233341607952958)",Devrientgasse
"LINESTRING (16.355678507536183 48.22499950793587,16.354959107534587 48.224853907935639)",Alserbachstraße
"LINESTRING (16.354961607535468 48.149759107781009,16.35797540754216 48.149277307779627,16.359718807546027 48.148698907778176,16.361191707549299 48.147990607776535)",Oberlaaer Straße
"LINESTRING (16.356032907537447 48.186165407855889,16.354971507535083 48.187133007858037)",Spengergasse
"LINESTRING (16.354971507535083 48.187133007858037,16.357040207539654 48.188043707859606)",Bacherplatz
"LINESTRING (16.354971807534824 48.20856250790213,16.355602407536242 48.20689140789861)",Auerspergstraße
"LINESTRING (16.355228407536245 48.131818307744012,16.354981007535699 48.13080610774194)",Laxenburger Straße
"LINESTRING (16.355112566567819 48.130640546541571,16.355396107536617 48.131793307743926)",Laxenburger Straße
"LINESTRING (16.356128107536907 48.245889607978761,16.35595490753651 48.246635407980293,16.35529890753504 48.24785910798289,16.354998107534325 48.250899907989194)",Hohe Warte
"LINESTRING (16.354998107534325 48.250899907989194,16.355092307534534 48.251045907989479)",Hohe Warte
"LINESTRING (16.355007907534954 48.204162307893064,16.355522707536114 48.202570007889712)",Spittelberggasse
"LINESTRING (16.355023207535105 48.195137407874491,16.355649107536486 48.19543780787501)",Hamburgerstraße
"LINESTRING (16.355141407535122 48.215004507915353,16.355049207534904 48.215484607916359,16.355234807535322 48.21562370791662)",Haulerstraße
"LINESTRING (16.355895107535989 48.273954708036442,16.355050807534099 48.274710308038102)",Wigandgasse
"LINESTRING (16.355050807534099 48.274710308038102,16.355399807534866 48.275244808039155)",Geigeringasse
"LINESTRING (16.358552907542368 48.23950030796528,16.355052507534591 48.239907007966579)",Osterleitengasse
"LINESTRING (16.355831407536144 48.253109507993614,16.355051707534411 48.253161107993826)",Weg zur Hohen Warte
"LINESTRING (16.355056307534998 48.209967107905001,16.355246507535391 48.211504407908144)",Friedrich-Schmidt-Platz
"LINESTRING (16.355059807535174 48.195766107875791,16.355151207535386 48.195604607875445)",Margaritensteg
"LINESTRING (16.357912607540815 48.249077707985052,16.355071307534512 48.249068507985434)",Perntergasse
"LINESTRING (16.355225007535378 48.209235007903466,16.355092407535082 48.209237407903501)",Josefstädter Straße
"LINESTRING (16.355336507535611 48.210245807905544,16.355092407535082 48.209237407903501)",Landesgerichtsstraße
"LINESTRING (16.355172707534717 48.251032007989451,16.355092307534534 48.251045907989479)",Geweygasse
"LINESTRING (16.355092307534534 48.251045907989479,16.35569590753585 48.25266660799273)",Wollergasse
"LINESTRING (16.355728707536525 48.206968407898742,16.355118307535154 48.208456107901888,16.355225007535378 48.209235007903466)",Auerspergstraße
"LINESTRING (16.355135007535079 48.216612707918671,16.355197507535234 48.21610450791762)",Alfred-Grünfeld-Gasse
"LINESTRING (16.355118307535154 48.208456107901888,16.355445107535878 48.208453007901831)",Doblhoffgasse
"LINESTRING (16.356507907538131 48.216823807918907,16.355135007535079 48.216612707918671)",Rotenhausgasse
"LINESTRING (16.35515510753515 48.214839607915039,16.355141407535122 48.215004507915353)",Frankhplatz
"LINESTRING (16.355141407535122 48.215004507915353,16.35595500753692 48.214971307915171)",Frankhplatz
"LINESTRING (16.355175207535051 48.225957507937878,16.355148207534992 48.225821807937599)",Nußdorfer Straße
"LINESTRING (16.355156507534943 48.231466907949219,16.35516850753497 48.231095807948449,16.35539850753548 48.231097507948434)",Latschkagasse
"LINESTRING (16.35516800753534 48.201512507887585,16.355906807537004 48.200324807885046)",Stiftgasse
"LINESTRING (16.357258507539331 48.251223307989534,16.355172707534717 48.251032007989451)",Geweygasse
"LINESTRING (16.355179007534375 48.275592208039896,16.355232307534493 48.275553808039831)",Bloschgassenbrücke
"LINESTRING (16.355197607535633 48.182415807848265,16.356023807537479 48.181332907845935)",Kohlgasse
"LINESTRING (16.355197607535633 48.182415807848265,16.356775907539124 48.182970807849188)",Siebenbrunnenfeldgasse
"LINESTRING (16.355197507535234 48.21610450791762,16.355234807535322 48.21562370791662)",Otto-Wagner-Platz
"LINESTRING (16.356875407538947 48.2163552079179,16.355197507535234 48.21610450791762)",Schwarzspanierstraße
"LINESTRING (16.355706407536807 48.178818507840795,16.355200607535686 48.178641307840508)",Autoverladung
"LINESTRING (16.355209407535249 48.217121307919733,16.355360707535581 48.217141207919731)",Wagner-Riegner-Tor
"LINESTRING (16.355222107535621 48.188025907859817,16.356463807538375 48.188574407860798)",Bacherplatz
"LINESTRING (16.355900407536872 48.209197507903298,16.355225007535378 48.209235007903466)",Stadiongasse
"LINESTRING (16.355225007535378 48.209235007903466,16.355477707535929 48.210225507905484)",Landesgerichtsstraße
"LINESTRING (16.356180207538333 48.134253507748902,16.355228407536245 48.131818307744012)",Laxenburger Straße
"LINESTRING (16.355228107535162 48.227122407940286,16.355841207536514 48.227188907940345)",Himmelpfortstiege
"LINESTRING (16.355399807534866 48.275244808039155,16.355232307534493 48.275553808039831)",Bloschgasse
"LINESTRING (16.355234807535322 48.21562370791662,16.35770040754079 48.215407707915823)",Frankgasse
"LINESTRING (16.355246507535391 48.211504407908144,16.355309507535519 48.212350407909881)",Friedrich-Schmidt-Platz
"LINESTRING (16.355246707534533 48.274580408037828,16.355714207535577 48.274710008038021)",Billerstiege
"LINESTRING (16.355386207535485 48.229137107944389,16.355284507535242 48.229928907946025)",Nußgasse
"LINESTRING (16.355318307535242 48.235880007958293,16.355292407535188 48.23579000795808)",Döblinger Gürtel
"LINESTRING (16.355295407535827 48.18440880785235,16.355985107537354 48.184716707852907)",Leitgebgasse
"LINESTRING (16.355307207535379 48.223090607931965,16.355502407535809 48.223466407932712)",Widerhoferplatz
"LINESTRING (16.355307007535345 48.225802407937543,16.355533007535854 48.225785907937478)",Bindergasse
"LINESTRING (16.355311507534775 48.26813130802455,16.35557430753537 48.268329408024925,16.3579779075407 48.267912608023749)",Hammerschmiedgraben
"LINESTRING (16.355397707535417 48.23615610795882,16.355318307535242 48.235880007958293)",Döblinger Gürtel
"LINESTRING (16.35557670753613 48.211482907908064,16.355336507535611 48.210245807905544)",Friedrich-Schmidt-Platz
"LINESTRING (16.355347507535885 48.189871107863596,16.35573860753675 48.189291907862362)",Ramperstorffergasse
"LINESTRING (16.356493107538412 48.190227007864159,16.355347507535885 48.189871107863596)",Bräuhausgasse
"LINESTRING (16.35536020753538 48.232348107951019,16.355455307535582 48.232814807951932)",Heiligenstädter Straße
"LINESTRING (16.35536020753538 48.232348107951019,16.356002507536804 48.232802307951843)",Heiligenstädter Straße
"LINESTRING (16.355498907535548 48.242562207971993,16.355377507535263 48.243980007974891)",Döblinger Hauptstraße
"LINESTRING (16.355374807535728 48.207697307900297,16.356984007539303 48.207498307899655,16.357042307539423 48.2073676078994)",Schmerlingplatz
"LINESTRING (16.355377507535263 48.243980007974891,16.355570707535687 48.244368107975689)",Döblinger Hauptstraße
"LINESTRING (16.355386207535485 48.229137107944389,16.356116007537103 48.229130407944282)",Vereinsstiege
"LINESTRING (16.357673207541634 48.13394350774805,16.356715407539536 48.131747907743652,16.356358907538748 48.131655707743519,16.355396107536617 48.131793307743926)",Greta-Keller-Gasse
"LINESTRING (16.355396107536617 48.131793307743926,16.356340507538683 48.134226807748803)",Laxenburger Straße
"LINESTRING (16.35542440753547 48.236249007959017,16.355397707535417 48.23615610795882)",Döblinger Gürtel
"LINESTRING (16.355399807534866 48.275244808039155,16.355714207535577 48.274710008038021)",Bloschgasse
"LINESTRING (16.355696607535528 48.275466108039581,16.355399807534866 48.275244808039155)",Bloschgasse
"LINESTRING (16.355446507535515 48.236325907959184,16.35542440753547 48.236249007959017)",Döblinger Gürtel
"LINESTRING (16.355433307535886 48.205120907894965,16.355754407536608 48.204298307893275)",Kirchberggasse
"LINESTRING (16.355445107535928 48.204245007893164,16.355890307536932 48.202644907889841)",Gutenberggasse
"LINESTRING (16.355445107535878 48.208453007901831,16.357515207540466 48.208203707901035)",Doblhoffgasse
"LINESTRING (16.355446507535515 48.236325907959184,16.356135207537047 48.236241207958905)",Guneschgasse
"LINESTRING (16.355988507536768 48.232958007952185,16.355671207536059 48.232765107951813,16.355455307535582 48.232814807951932)",Liechtenwerder Platz
"LINESTRING (16.356140607537398 48.210139607905198,16.355477707535929 48.210225507905484)",Friedrich-Schmidt-Platz
"LINESTRING (16.355477707535929 48.210225507905484,16.35582560753668 48.211878407908841)",Friedrich-Schmidt-Platz
"LINESTRING (16.35551050753558 48.242411207971671,16.355498907535548 48.242562207971993)",Döblinger Hauptstraße
"LINESTRING (16.355505307535577 48.241081007968944,16.359356907544139 48.240685307967603)",Pokornygasse
"LINESTRING (16.355505307535577 48.241081007968944,16.355524607535628 48.241211907969223)",Döblinger Hauptstraße
"LINESTRING (16.355563307535697 48.241564907969909,16.35551050753558 48.242411207971671)",Döblinger Hauptstraße
"LINESTRING (16.35551870753515 48.274270608037142,16.355866307535919 48.274305708037168)",Hirnbrecherstiege
"LINESTRING (16.355524607535628 48.241211907969223,16.355563307535697 48.241564907969909)",Döblinger Hauptstraße
"LINESTRING (16.355527807536443 48.175792107834589,16.356321207538212 48.175459707833802)",Davidgasse
"LINESTRING (16.355533007535854 48.225785907937478,16.35672020753848 48.226399707938604)",Bindergasse
"LINESTRING (16.355550507535678 48.241846807970518,16.358084407541298 48.241665107969773)",Gebhardtgasse
"LINESTRING (16.357975307540809 48.259849008007166,16.355564407535461 48.259574208006953)",Frimmelgasse
"LINESTRING (16.355570707535687 48.244368107975689,16.355692207535949 48.244599007976134)",Döblinger Hauptstraße
"LINESTRING (16.35566920753633 48.211898707908873,16.35557670753613 48.211482907908064)",Friedrich-Schmidt-Platz
"LINESTRING (16.355584507536058 48.218486707922466,16.355856507536672 48.218072707921579)",Garnisongasse
"LINESTRING (16.357401807540086 48.219186207923656,16.355584507536058 48.218486707922466)",Van-Swieten-Gasse
"LINESTRING (16.355747607535896 48.257775008003229,16.355588307535534 48.258490608004713)",Walter-Berry-Weg
"LINESTRING (16.355588307535534 48.258490608004713,16.35812460754115 48.259136008005676)",Zahnradbahnstraße
"LINESTRING (16.355971907537377 48.180163207843542,16.355593407536531 48.180226507843727)",Margaretengürtel
"LINESTRING (16.355661507536684 48.180836107844947,16.355593407536531 48.180226507843727)",Leopold-Rister-Gasse
"LINESTRING (16.355602407536242 48.20689140789861,16.357957507541492 48.205073707894535)",Museumstraße
"LINESTRING (16.355728707536525 48.206968407898742,16.355602407536242 48.20689140789861)",Lerchenfelder Straße
"LINESTRING (16.355753507536704 48.196537507877267,16.355647307536465 48.196510607877237)",Magdalenenstraße
"LINESTRING (16.357809707541303 48.193001407869694,16.355649107536486 48.19543780787501)",Rüdigergasse
"LINESTRING (16.355649107536486 48.19543780787501,16.357489307540558 48.196168907876277)",Hamburgerstraße
"LINESTRING (16.35664170753903 48.165736907813738,16.355729907536986 48.167191007816839)",Stefan-Fadinger-Platz
"LINESTRING (16.355661507536684 48.180836107844947,16.356610707538781 48.180897407844967,16.358314807542556 48.181437507845835)",Grünwaldgasse
"LINESTRING (16.356023807537479 48.181332907845935,16.355687007536734 48.181129607845548,16.355661507536684 48.180836107844947)",Leopold-Rister-Gasse
"LINESTRING (16.355953407536944 48.213217207911569,16.35566920753633 48.211898707908873)",Landesgerichtsstraße
"LINESTRING (16.358363207542748 48.17361010782971,16.355671107536772 48.174779707832471)",Inzersdorfer Straße
"LINESTRING (16.357016707539152 48.224954207935568,16.355678507536183 48.22499950793587)",Alserbachstraße
"LINESTRING (16.355680107536546 48.195909807875985,16.355950207537155 48.195558807875237)",Steggasse
"LINESTRING (16.355680107536546 48.195909807875985,16.35694660753936 48.196326707876672)",Rechte Wienzeile
"LINESTRING (16.355692207535949 48.244599007976134,16.361834007549586 48.244714907975535)",Barawitzkagasse
"LINESTRING (16.355692207535949 48.244599007976134,16.356128107536907 48.245889607978761)",Hohe Warte
"LINESTRING (16.35569590753585 48.25266660799273,16.355932907536378 48.252713307992792)",Steinfeldgasse
"LINESTRING (16.356544107538657 48.179197907841456,16.355706407536807 48.178818507840795)",Autoverladung
"LINESTRING (16.356544107538657 48.179197907841456,16.355706407536807 48.178818507840795)",Autoverladung
"LINESTRING (16.356587107538751 48.179206707841459,16.355706407536807 48.178818507840795)",Autoverladung
"LINESTRING (16.355714207535577 48.274710008038021,16.355895107535989 48.273954708036442)",Bloschgasse
"LINESTRING (16.355714207535577 48.274710008038021,16.356244607536752 48.274764808038057)",Billergasse
"LINESTRING (16.35585560753681 48.206835907898459,16.355728707536525 48.206968407898742)",Auerspergstraße
"LINESTRING (16.357042307539423 48.2073676078994,16.355728707536525 48.206968407898742)",Schmerlingplatz
"LINESTRING (16.35573860753675 48.189291907862362,16.357040207539654 48.188043707859606)",Ramperstorffergasse
"LINESTRING (16.356960007539456 48.18999490786365,16.356507107538459 48.189503707862698,16.35573860753675 48.189291907862362)",Margaretenstraße
"LINESTRING (16.355739307536524 48.208619907902147,16.355744307536533 48.208415107901729)",Rathausstraße
"LINESTRING (16.355900407536872 48.209197507903298,16.355739307536524 48.208619907902147)",Rathausstraße
"LINESTRING (16.355748407535639 48.275903808040468,16.356823807538042 48.274986408038437)",Kuchelauer Hafenstraße
"LINESTRING (16.355813407536832 48.196552807877296,16.355753507536704 48.196537507877267)",Magdalenenstraße
"LINESTRING (16.356212807537645 48.202705107889912,16.355754407536608 48.204298307893275)",Kirchberggasse
"LINESTRING (16.355755407536918 48.178769007840714,16.356544107538657 48.179197907841456)",Autoverladung
"LINESTRING (16.357847907541522 48.181931307846909,16.35578270753691 48.183947807851339)",Reinprechtsdorfer Straße
"LINESTRING (16.35578270753691 48.183947807851339,16.360666207547723 48.186356507855628)",Stolberggasse
"LINESTRING (16.356209707537719 48.196622707877388,16.355813407536832 48.196552807877296)",Magdalenenstraße
"LINESTRING (16.356600807538396 48.211777907908527,16.35582560753668 48.211878407908841)",Friedrich-Schmidt-Platz
"LINESTRING (16.35582560753668 48.211878407908841,16.356035507537133 48.212794007910688)",Landesgerichtsstraße
"LINESTRING (16.361097207549129 48.144370407769067,16.35583560753745 48.145664407772472)",Kolbegasse
"LINESTRING (16.35583560753745 48.145664407772472,16.361097207549129 48.144370407769067)",Kolbegasse
"LINESTRING (16.355841207536514 48.227188907940345,16.356096907537083 48.227215307940341)",Himmelpfortstiege
"LINESTRING (16.355845507536689 48.21467970791457,16.356113807537287 48.214202407913575)",Landesgerichtsstraße
"LINESTRING (16.355845507536689 48.21467970791457,16.356249807537587 48.214577907914325)",Alser Straße
"LINESTRING (16.357364807540169 48.205654507895808,16.35585560753681 48.206835907898459)",Museumstraße
"LINESTRING (16.35585560753681 48.206835907898459,16.356788807538866 48.207156507898986,16.357217807539822 48.207145107898896)",Schmerlingplatz
"LINESTRING (16.355856507536672 48.218072707921579,16.356507907538131 48.216823807918907)",Garnisongasse
"LINESTRING (16.355856507536672 48.218072707921579,16.357786007540945 48.218783407922771)",Lackierergasse
"LINESTRING (16.358807207543293 48.212435907909573,16.355867307536755 48.212772407910649)",Grillparzerstraße
"LINESTRING (16.356812607538764 48.219749207924892,16.355886407536705 48.220509507926614)",Währinger Straße
"LINESTRING (16.355895107535989 48.273954708036442,16.356159807536581 48.273637108035757)",Wigandgasse
"LINESTRING (16.355895107535989 48.273954708036442,16.356884807538183 48.274317608037066)",Zwillinggasse
"LINESTRING (16.3568112075389 48.209105707902985,16.355900407536872 48.209197507903298)",Stadiongasse
"LINESTRING (16.355900407536872 48.209197507903298,16.356140607537398 48.210139607905198)",Rathausstraße
"LINESTRING (16.356909507539218 48.200560507885413,16.355906807537004 48.200324807885046)",Mariahilfer Straße
"LINESTRING (16.355920607536728 48.224879007935584,16.356936307538973 48.224857807935372)",Alserbachstraße
"LINESTRING (16.355928407537153 48.191465407866815,16.356690307538852 48.190320207864346)",Grohgasse
"LINESTRING (16.355932907536378 48.252713307992792,16.357046507538843 48.25278180799279)",Steinfeldgasse
"LINESTRING (16.35593700753688 48.214784707914788,16.35595500753692 48.214971307915171)",Frankhplatz
"LINESTRING (16.356113807537287 48.214202407913575,16.355953407536944 48.213217207911569)",Landesgerichtsstraße
"LINESTRING (16.356015507537048 48.215550807916358,16.35595500753692 48.214971307915171)",Garelligasse
"LINESTRING (16.355965707537063 48.206063807896861,16.356184207537556 48.205495907895639)",Museumstraße
"LINESTRING (16.356068507537906 48.151576807784629,16.355973007537695 48.15132810778411)",Neilreichgasse
"LINESTRING (16.356006007536806 48.233291107952859,16.355988507536768 48.232958007952185)",Heiligenstädter Straße
"LINESTRING (16.355988507536768 48.232958007952185,16.356002507536804 48.232802307951843)",Liechtenwerder Platz
"LINESTRING (16.355988507536768 48.232958007952185,16.35608930753699 48.232880907951987)",Liechtenwerder Platz
"LINESTRING (16.356002507536804 48.232802307951843,16.356082507537 48.230600207947305)",Liechtensteinstraße
"LINESTRING (16.356002507536804 48.232802307951843,16.35608930753699 48.232880907951987)",Heiligenstädter Straße
"LINESTRING (16.356002507536804 48.232802307951843,16.356526407537967 48.232832407951861)",Liechtenwerder Platz
"LINESTRING (16.35600570753763 48.164776707811818,16.357649807541275 48.164314807810648)",Sahulkastraße
"LINESTRING (16.35600570753763 48.164776707811818,16.356431007538554 48.165408007813063)",Lindkogelgasse
"LINESTRING (16.35607070753694 48.233525807953349,16.356006007536806 48.233291107952859)",Heiligenstädter Straße
"LINESTRING (16.356241507537959 48.181406907846061,16.356023807537479 48.181332907845935)",Leopold-Rister-Gasse
"LINESTRING (16.357552207540834 48.184807507852874,16.356032907537447 48.186165407855889)",Spengergasse
"LINESTRING (16.356035507537133 48.212794007910688,16.356173207537424 48.213637707912419)",Landesgerichtsstraße
"LINESTRING (16.35606150753701 48.226057707937983,16.356238707537415 48.225670507937153)",Pfluggasse
"LINESTRING (16.356279607538365 48.151977307785415,16.356068507537906 48.151576807784629)",Neilreichgasse
"LINESTRING (16.357093207539172 48.236587607959486,16.356724707538369 48.236008407958344,16.35607070753694 48.233525807953349)",Heiligenstädter Straße
"LINESTRING (16.356077107537125 48.22039910792634,16.356335907537698 48.220468507926441)",Boltzmanngasse
"LINESTRING (16.356082507537 48.230600207947305,16.356104807537061 48.229969707946033)",Liechtensteinstraße
"LINESTRING (16.356089907537196 48.217234607919821,16.356228207537498 48.217256507919835)",Richter-Tor
"LINESTRING (16.35608930753699 48.232880907951987,16.356247907537341 48.232822507951852)",Liechtenwerder Platz
"LINESTRING (16.35608930753699 48.232880907951987,16.356249807537342 48.233386807953018)",Heiligenstädter Straße
"LINESTRING (16.356094307537333 48.20662980789799,16.356981807539295 48.207168807898988)",Schmerlingplatz
"LINESTRING (16.356096907537083 48.227215307940341,16.356344507537624 48.22724780794038)",Himmelpfortstiege
"LINESTRING (16.356104807537061 48.229969707946033,16.356125707537139 48.228087207942124,16.357002807539111 48.225737307937187,16.357016707539152 48.224954207935568)",Liechtensteinstraße
"LINESTRING (16.357098907539275 48.229710007945336,16.356636907538249 48.229964407945928,16.356104807537061 48.229969707946033)",Althanstraße
"LINESTRING (16.356891107539457 48.176042007834909,16.356112107537733 48.176363707835691)",Rotenhofgasse
"LINESTRING (16.356216807537503 48.214510507914191,16.356113807537287 48.214202407913575)",Landesgerichtsstraße
"LINESTRING (16.356116007537103 48.229130407944282,16.356877307538792 48.229146707944203)",Newaldgasse
"LINESTRING (16.356125707537139 48.228087207942124,16.357256107539644 48.228269307942348,16.358766407542987 48.228775007943192)",Reznicekgasse
"LINESTRING (16.356128107536907 48.245889607978761,16.359412307544197 48.245925407978362,16.361746807549373 48.245703907977592)",Gallmeyergasse
"LINESTRING (16.356487107538822 48.15229340778604,16.356132707538038 48.152169607785844,16.356279607538365 48.151977307785415)",Neilreichgasse
"LINESTRING (16.357250107539535 48.235543807957335,16.356135207537047 48.236241207958905)",Skywalk
"LINESTRING (16.356136007536524 48.273663808035828,16.357299507539107 48.27389070803612)",Schablergasse
"LINESTRING (16.358103907541757 48.209880107904418,16.356140607537398 48.210139607905198)",Lichtenfelsgasse
"LINESTRING (16.356140607537398 48.210139607905198,16.356600807538396 48.211777907908527)",Friedrich-Schmidt-Platz
"LINESTRING (16.35902410754375 48.213276707911291,16.356173207537424 48.213637707912419)",Liebiggasse
"LINESTRING (16.356173207537424 48.213637707912419,16.356363707537838 48.214467207914083)",Landesgerichtsstraße
"LINESTRING (16.356175107536597 48.274737308037992,16.356274407536819 48.274624208037764,16.356493407537307 48.27470000803789)",Rudolf-Friedl-Stiege
"LINESTRING (16.356180207538333 48.134253507748902,16.356340507538683 48.134226807748803)",Richard-Tauber-Gasse
"LINESTRING (16.356480407538989 48.13497390775035,16.356180207538333 48.134253507748902)",Laxenburger Straße
"LINESTRING (16.356184207537556 48.205495907895639,16.356918507539191 48.204572907893635)",Museumstraße
"LINESTRING (16.356210307536692 48.273585408035643,16.357380007539298 48.272815408033892,16.358407407541581 48.272436108032963)",Wigandgasse
"LINESTRING (16.356249807537587 48.214577907914325,16.356216807537503 48.214510507914191)",Landesgerichtsstraße
"LINESTRING (16.356822807539356 48.172509007827642,16.356233307538062 48.171697307826037)",Hantzenbergergasse
"LINESTRING (16.356238707537415 48.225670507937153,16.35627160753749 48.225602307936995)",Pfluggasse
"LINESTRING (16.357401007540531 48.181730607846553,16.356241507537959 48.181406907846061)",Leopold-Rister-Gasse
"LINESTRING (16.356244607536752 48.274764808038057,16.356700907537768 48.274924808038321)",Unterfahrung Kuchelauer Hafenstraße
"LINESTRING (16.356247907537341 48.232822507951852,16.356816507538618 48.231854307949789,16.357362107539863 48.2296120079451)",Augasse
"LINESTRING (16.356249807537587 48.214577907914325,16.356391207537897 48.214520407914172)",Universitätsstraße
"LINESTRING (16.356349707537799 48.214695107914572,16.356249807537587 48.214577907914325)",Garnisongasse
"LINESTRING (16.357008107539031 48.23302870795218,16.35649580753789 48.233090507952383,16.356249807537342 48.233386807953018)",Josef-Holaubek-Platz
"LINESTRING (16.356249807537342 48.233386807953018,16.356436307537734 48.234389007955066)",Heiligenstädter Straße
"LINESTRING (16.356325207537651 48.222341807930292,16.356369807537732 48.223368007932415)",Boltzmanngasse
"LINESTRING (16.35627160753749 48.225602307936995,16.35652470753806 48.225005207935745)",Pfluggasse
"LINESTRING (16.361127407548743 48.185900507854647,16.35628790753805 48.183454507850271)",Vogelsanggasse
"LINESTRING (16.356443607537962 48.21827620792191,16.356926607539044 48.217529807920329,16.356293007537644 48.217362407920042)",Beethovengasse
"LINESTRING (16.356335907537698 48.220468507926441,16.356759607538638 48.220538007926514,16.356828007538784 48.220852107927172,16.356299007537597 48.221952907929513)",Boltzmanngasse
"LINESTRING (16.356299007537597 48.221952907929513,16.356325207537651 48.222341807930292)",Boltzmanngasse
"LINESTRING (16.357540107540348 48.222114707929634,16.356299007537597 48.221952907929513)",Strudlhofgasse
"LINESTRING (16.356321207538212 48.175459707833802,16.358812107543741 48.174391107831241)",Davidgasse
"LINESTRING (16.356321207538212 48.175459707833802,16.358103807542133 48.177400707837542)",Knöllgasse
"LINESTRING (16.356340507538683 48.134226807748803,16.362671107552725 48.132953007745321)",Richard-Tauber-Gasse
"LINESTRING (16.356340507538683 48.134226807748803,16.356820707539736 48.135339107751044)",Laxenburger Straße
"LINESTRING (16.356349507538006 48.198224007880654,16.356592007538541 48.19800550788019)",Joanelligasse
"LINESTRING (16.356479807538083 48.214685907914536,16.356349707537799 48.214695107914572)",Alser Straße
"LINESTRING (16.356471907538072 48.214775807914705,16.356349707537799 48.214695107914572)",Garnisongasse
"LINESTRING (16.356363707537838 48.214467207914083,16.356391207537897 48.214520407914172)",Landesgerichtsstraße
